order_date,product,category,region,channel,customer,quantity,unit_price,revenue,cost
2024-01-01,Smart Speaker,Electronics,Middle East,Wholesale,Cust_0034,2,119,233.79,147.56
2023-04-11,USB-C Dock,Electronics,Europe,Partner,Cust_0022,19,99,1736.02,1316.7
2023-07-15,USB-C Dock,Electronics,North America,Partner,Cust_0016,15,99,1460.5,1039.5
2023-09-02,Ergonomic Chair,Furniture,Middle East,Partner,Cust_0033,3,249,652.08,560.25
2023-07-15,Cable Organizer,Accessories,South America,Retail,Cust_0027,16,15,220.54,84.0
2022-11-15,Fitness Tracker,Electronics,South America,Retail,Cust_0038,18,139,2626.53,1776.42
2023-04-02,Smart Speaker,Electronics,Asia Pacific,Partner,Cust_0008,10,119,1040.6,737.8
2023-09-14,Noise-cancelling Mic,Electronics,Europe,Wholesale,Cust_0012,5,149,829.13,581.1
2022-07-25,Mechanical Keyboard,Electronics,Asia Pacific,Wholesale,Cust_0036,4,129,548.72,335.4
2023-11-03,Desk Mat,Accessories,North America,Retail,Cust_0028,4,29,99.43,60.32
2022-12-27,Laptop Stand,Accessories,South America,Wholesale,Cust_0023,5,39,173.21,81.9
2023-03-14,Desk Mat,Accessories,Asia Pacific,Online,Cust_0022,10,29,297.96,150.8
2022-10-28,Desk Mat,Accessories,Asia Pacific,Online,Cust_0029,2,29,65.15,30.16
2023-10-13,Desk Mat,Accessories,South America,Partner,Cust_0009,14,29,434.43,211.12
2023-12-13,Laptop Stand,Accessories,Middle East,Online,Cust_0038,5,39,187.39,81.9
2023-10-17,Standing Desk,Furniture,Europe,Wholesale,Cust_0033,11,429,5034.04,3869.58
2023-04-22,Smart Speaker,Electronics,Asia Pacific,Retail,Cust_0032,4,119,453.31,295.12
2023-12-22,Fitness Tracker,Electronics,Asia Pacific,Wholesale,Cust_0021,17,139,2280.82,1677.73
2023-01-08,Mechanical Keyboard,Electronics,South America,Retail,Cust_0034,2,129,240.84,167.7
2023-05-27,Laptop Stand,Accessories,Europe,Partner,Cust_0008,12,39,438.21,196.56
2023-11-20,Webcam HD,Electronics,Asia Pacific,Retail,Cust_0017,8,79,724.68,423.44
2022-10-26,Fitness Tracker,Electronics,Europe,Partner,Cust_0007,8,139,1014.2,789.52
2023-12-12,Smart Speaker,Electronics,Middle East,Online,Cust_0003,6,119,812.5,442.68
2023-01-25,Wireless Headphones,Electronics,Asia Pacific,Online,Cust_0014,16,89,1330.8,825.92
2023-09-19,Desk Mat,Accessories,South America,Retail,Cust_0019,15,29,489.55,226.2
2022-11-09,Webcam HD,Electronics,Asia Pacific,Wholesale,Cust_0006,14,79,1226.94,741.02
2023-04-21,Desk Mat,Accessories,Asia Pacific,Online,Cust_0006,22,29,684.75,331.76
2023-02-22,Desk Mat,Accessories,Europe,Partner,Cust_0033,3,29,82.7,45.24
2023-10-17,Cable Organizer,Accessories,Asia Pacific,Online,Cust_0003,24,15,352.8,126.0
2023-12-25,Ergonomic Chair,Furniture,North America,Online,Cust_0016,7,249,1553.12,1307.25
2023-07-30,Power Bank,Accessories,Asia Pacific,Retail,Cust_0031,8,49,351.01,219.52
2023-01-17,Desk Mat,Accessories,Europe,Partner,Cust_0013,16,29,482.76,241.28
2022-10-08,Noise-cancelling Mic,Electronics,North America,Retail,Cust_0028,24,149,3111.76,2789.28
2023-02-08,Desk Mat,Accessories,South America,Online,Cust_0017,6,29,179.92,90.48
2023-03-07,Cable Organizer,Accessories,Middle East,Wholesale,Cust_0012,12,15,200.41,63.0
2023-03-04,Fitness Tracker,Electronics,South America,Wholesale,Cust_0026,10,139,1430.8,986.9
2023-11-14,Desk Lamp,Home,North America,Retail,Cust_0019,4,45,175.66,90.0
2023-10-10,Ergonomic Chair,Furniture,North America,Wholesale,Cust_0012,8,249,1970.93,1494.0
2023-06-01,Cable Organizer,Accessories,South America,Partner,Cust_0009,4,15,64.93,21.0
2023-11-17,Power Bank,Accessories,Europe,Wholesale,Cust_0002,16,49,734.83,439.04
2023-12-11,USB-C Dock,Electronics,Middle East,Online,Cust_0021,14,99,1286.88,970.2
2023-05-31,Standing Desk,Furniture,South America,Wholesale,Cust_0026,13,429,5176.63,4573.14
2022-09-03,Desk Lamp,Home,Asia Pacific,Retail,Cust_0003,16,45,678.64,360.0
2023-09-02,USB-C Dock,Electronics,Middle East,Retail,Cust_0014,19,99,2038.75,1316.7
2022-10-30,Monitor 27in,Electronics,Europe,Partner,Cust_0039,20,299,6051.34,3588.0
2022-07-31,Smart Speaker,Electronics,Asia Pacific,Online,Cust_0023,13,119,1670.84,959.14
2022-09-12,Cable Organizer,Accessories,Asia Pacific,Retail,Cust_0035,2,15,27.29,10.5
2022-12-17,Power Bank,Accessories,Europe,Wholesale,Cust_0019,18,49,961.72,493.92
2023-07-27,Ergonomic Chair,Furniture,Middle East,Retail,Cust_0016,14,249,3946.17,2614.5
2022-08-15,Power Bank,Accessories,Middle East,Online,Cust_0026,1,49,53.28,27.44
2022-08-22,Mechanical Keyboard,Electronics,North America,Partner,Cust_0015,10,129,1340.91,838.5
2023-03-20,Wireless Headphones,Electronics,South America,Online,Cust_0026,9,89,712.38,464.58
2023-04-12,Power Bank,Accessories,North America,Online,Cust_0033,3,49,156.8,82.32
2023-09-08,Wireless Headphones,Electronics,North America,Retail,Cust_0038,1,89,96.81,51.62
2023-01-24,Power Bank,Accessories,Asia Pacific,Partner,Cust_0028,20,49,983.63,548.8
2022-08-02,Desk Lamp,Home,Europe,Wholesale,Cust_0007,9,45,376.36,202.5
2023-11-04,Standing Desk,Furniture,North America,Wholesale,Cust_0015,10,429,4890.88,3517.8
2023-04-21,Webcam HD,Electronics,South America,Retail,Cust_0002,10,79,906.88,529.3
2023-08-17,Ergonomic Chair,Furniture,South America,Online,Cust_0015,25,249,6370.44,4668.75
2022-08-04,Standing Desk,Furniture,South America,Retail,Cust_0024,25,429,10650.37,8794.5
2022-10-29,Cable Organizer,Accessories,Europe,Partner,Cust_0006,10,15,131.79,52.5
2022-12-30,USB-C Dock,Electronics,North America,Retail,Cust_0010,16,99,1538.0,1108.8
2023-11-06,Noise-cancelling Mic,Electronics,North America,Retail,Cust_0032,24,149,3309.97,2789.28
2023-05-24,Desk Mat,Accessories,North America,Retail,Cust_0021,11,29,337.09,165.88
2023-08-30,Power Bank,Accessories,Europe,Partner,Cust_0036,1,49,53.33,27.44
2023-12-03,Ergonomic Chair,Furniture,Asia Pacific,Retail,Cust_0030,21,249,5556.65,3921.75
2023-12-18,Noise-cancelling Mic,Electronics,North America,Online,Cust_0028,24,149,3789.76,2789.28
2023-07-29,Mechanical Keyboard,Electronics,Europe,Online,Cust_0034,25,129,3465.08,2096.25
2022-12-27,USB-C Dock,Electronics,North America,Online,Cust_0028,15,99,1482.85,1039.5
2023-12-29,Webcam HD,Electronics,South America,Wholesale,Cust_0001,5,79,370.91,264.65
2023-09-28,Desk Lamp,Home,Middle East,Partner,Cust_0021,24,45,1117.29,540.0
2023-07-25,Monitor 27in,Electronics,Europe,Retail,Cust_0019,21,299,6322.8,3767.4
2023-02-04,Smart Speaker,Electronics,Middle East,Partner,Cust_0039,20,119,2202.38,1475.6
2023-10-26,USB-C Dock,Electronics,Europe,Retail,Cust_0034,11,99,1159.27,762.3
2023-11-07,Wireless Headphones,Electronics,Europe,Wholesale,Cust_0010,11,89,970.33,567.82
2022-07-15,Desk Lamp,Home,Europe,Retail,Cust_0007,23,45,1046.72,517.5
2023-06-13,Laptop Stand,Accessories,Middle East,Wholesale,Cust_0011,2,39,67.86,32.76
2023-02-26,Ergonomic Chair,Furniture,Europe,Online,Cust_0018,21,249,4890.46,3921.75
2023-09-19,Monitor 27in,Electronics,Asia Pacific,Partner,Cust_0040,24,299,7750.77,4305.6
2023-03-27,Noise-cancelling Mic,Electronics,North America,Retail,Cust_0038,18,149,2402.34,2091.96
2023-02-16,Desk Lamp,Home,Middle East,Partner,Cust_0007,6,45,239.76,135.0
2023-12-26,Monitor 27in,Electronics,Asia Pacific,Wholesale,Cust_0037,21,299,6791.33,3767.4
2023-04-19,Smart Speaker,Electronics,Europe,Wholesale,Cust_0011,24,119,2429.89,1770.72
2023-03-04,USB-C Dock,Electronics,Europe,Retail,Cust_0011,3,99,294.81,207.9
2022-07-10,Ergonomic Chair,Furniture,Europe,Online,Cust_0033,3,249,815.85,560.25
2023-09-18,Cable Organizer,Accessories,Asia Pacific,Partner,Cust_0033,16,15,258.72,84.0
2023-03-13,Noise-cancelling Mic,Electronics,South America,Wholesale,Cust_0031,13,149,1852.74,1510.86
2023-12-26,Ergonomic Chair,Furniture,Middle East,Online,Cust_0014,17,249,4811.26,3174.75
2023-04-20,Desk Mat,Accessories,Middle East,Wholesale,Cust_0029,5,29,144.57,75.4
2023-03-23,Cable Organizer,Accessories,Asia Pacific,Wholesale,Cust_0012,4,15,51.46,21.0
2023-07-19,Power Bank,Accessories,South America,Partner,Cust_0014,15,49,760.79,411.6
2023-01-21,Standing Desk,Furniture,North America,Retail,Cust_0013,12,429,5058.55,4221.36
2023-12-30,USB-C Dock,Electronics,Asia Pacific,Partner,Cust_0007,1,99,111.21,69.3
2023-03-26,Noise-cancelling Mic,Electronics,North America,Partner,Cust_0018,1,149,155.33,116.22
2023-08-21,Wireless Headphones,Electronics,Asia Pacific,Partner,Cust_0004,23,89,2336.33,1187.26
2022-08-10,Power Bank,Accessories,Middle East,Wholesale,Cust_0030,23,49,1123.72,631.12
2023-11-06,Desk Mat,Accessories,North America,Online,Cust_0024,21,29,522.92,316.68
2022-12-13,Desk Mat,Accessories,Europe,Retail,Cust_0006,24,29,679.21,361.92
2022-11-09,Wireless Headphones,Electronics,Asia Pacific,Online,Cust_0007,15,89,1478.34,774.3
2023-04-20,Power Bank,Accessories,Asia Pacific,Online,Cust_0021,7,49,383.93,192.08
2022-12-30,Fitness Tracker,Electronics,Middle East,Partner,Cust_0001,19,139,2990.04,1875.11
2023-08-26,Standing Desk,Furniture,North America,Online,Cust_0013,22,429,10358.34,7739.16
2023-12-05,Mechanical Keyboard,Electronics,North America,Partner,Cust_0012,24,129,3043.43,2012.4
2023-04-18,Monitor 27in,Electronics,Europe,Wholesale,Cust_0001,7,299,1974.43,1255.8
2023-07-04,Laptop Stand,Accessories,Middle East,Wholesale,Cust_0006,11,39,437.52,180.18
2023-10-27,Laptop Stand,Accessories,Europe,Online,Cust_0006,4,39,141.29,65.52
2022-07-30,Smart Speaker,Electronics,Europe,Online,Cust_0024,6,119,705.51,442.68
2023-03-19,Desk Lamp,Home,Europe,Retail,Cust_0020,22,45,857.34,495.0
2023-04-29,Mechanical Keyboard,Electronics,Middle East,Retail,Cust_0021,9,129,1131.04,754.65
2023-01-18,Desk Lamp,Home,Asia Pacific,Retail,Cust_0017,7,45,333.67,157.5
2023-04-06,Laptop Stand,Accessories,Middle East,Partner,Cust_0024,16,39,595.71,262.08
2023-12-27,Webcam HD,Electronics,North America,Retail,Cust_0038,21,79,1602.1,1111.53
2023-02-10,Desk Mat,Accessories,Asia Pacific,Partner,Cust_0014,14,29,386.78,211.12
2023-12-07,Noise-cancelling Mic,Electronics,North America,Partner,Cust_0033,24,149,3869.31,2789.28
2023-03-31,USB-C Dock,Electronics,North America,Partner,Cust_0008,15,99,1492.59,1039.5
2023-01-16,Webcam HD,Electronics,Middle East,Wholesale,Cust_0021,5,79,379.87,264.65
2023-07-31,Cable Organizer,Accessories,Asia Pacific,Online,Cust_0007,19,15,296.07,99.75
2022-07-18,Mechanical Keyboard,Electronics,Asia Pacific,Wholesale,Cust_0022,14,129,1886.12,1173.9
2022-10-20,Mechanical Keyboard,Electronics,Europe,Partner,Cust_0030,12,129,1569.72,1006.2
2022-08-01,Webcam HD,Electronics,Middle East,Wholesale,Cust_0037,20,79,1672.19,1058.6
2023-08-22,Webcam HD,Electronics,Asia Pacific,Partner,Cust_0039,8,79,601.26,423.44
2023-08-24,Desk Lamp,Home,Middle East,Retail,Cust_0007,2,45,87.87,45.0
2023-04-11,Monitor 27in,Electronics,Europe,Online,Cust_0033,13,299,3497.97,2332.2
2023-05-13,Fitness Tracker,Electronics,Middle East,Retail,Cust_0009,20,139,2471.33,1973.8
2023-06-16,Smart Speaker,Electronics,Asia Pacific,Online,Cust_0010,2,119,259.53,147.56
2023-10-22,Standing Desk,Furniture,North America,Wholesale,Cust_0010,6,429,2342.65,2110.68
2023-01-02,Desk Lamp,Home,Europe,Online,Cust_0016,10,45,498.3,225.0
2023-09-30,Laptop Stand,Accessories,Europe,Retail,Cust_0036,24,39,1033.06,393.12
2023-07-28,Wireless Headphones,Electronics,Asia Pacific,Retail,Cust_0007,16,89,1411.53,825.92
2023-08-17,Desk Mat,Accessories,South America,Wholesale,Cust_0030,7,29,215.56,105.56
2022-10-16,Standing Desk,Furniture,Europe,Partner,Cust_0026,5,429,2320.84,1758.9
2023-04-25,Power Bank,Accessories,Middle East,Wholesale,Cust_0026,22,49,1089.03,603.68
2023-06-30,Webcam HD,Electronics,Europe,Online,Cust_0039,22,79,1570.19,1164.46
2023-03-07,Ergonomic Chair,Furniture,Middle East,Partner,Cust_0001,12,249,3087.11,2241.0
2023-08-21,Fitness Tracker,Electronics,Europe,Retail,Cust_0032,3,139,377.97,296.07
2023-02-11,Desk Lamp,Home,Asia Pacific,Online,Cust_0025,14,45,659.11,315.0
2023-09-18,Mechanical Keyboard,Electronics,South America,Partner,Cust_0031,10,129,1109.98,838.5
2023-09-14,Mechanical Keyboard,Electronics,Middle East,Wholesale,Cust_0007,6,129,765.86,503.1
2022-10-02,Ergonomic Chair,Furniture,South America,Online,Cust_0001,22,249,4920.7,4108.5
2022-11-18,Monitor 27in,Electronics,South America,Wholesale,Cust_0001,17,299,5061.86,3049.8
2023-08-25,Standing Desk,Furniture,Asia Pacific,Online,Cust_0028,25,429,9948.45,8794.5
2022-11-05,Monitor 27in,Electronics,South America,Partner,Cust_0022,15,299,4948.08,2691.0
2023-07-18,Laptop Stand,Accessories,Middle East,Wholesale,Cust_0025,6,39,260.0,98.28
2022-09-29,Mechanical Keyboard,Electronics,Middle East,Partner,Cust_0017,1,129,117.3,83.85
2023-10-18,Standing Desk,Furniture,Asia Pacific,Wholesale,Cust_0003,2,429,760.59,703.56
2023-11-23,Webcam HD,Electronics,Middle East,Online,Cust_0024,12,79,877.56,635.16
2023-06-20,Cable Organizer,Accessories,Middle East,Online,Cust_0018,10,15,135.54,52.5
2023-07-10,Standing Desk,Furniture,Asia Pacific,Wholesale,Cust_0020,1,429,446.5,351.78
2022-11-01,Ergonomic Chair,Furniture,Middle East,Online,Cust_0026,24,249,5525.34,4482.0
2022-10-04,Noise-cancelling Mic,Electronics,Europe,Retail,Cust_0032,4,149,583.68,464.88
2023-04-17,Ergonomic Chair,Furniture,Middle East,Retail,Cust_0037,15,249,3688.41,2801.25
2022-09-26,Ergonomic Chair,Furniture,Europe,Online,Cust_0039,12,249,3415.44,2241.0
2022-10-21,Standing Desk,Furniture,Asia Pacific,Online,Cust_0020,17,429,7123.5,5980.26
2022-08-01,Mechanical Keyboard,Electronics,North America,Partner,Cust_0028,24,129,3528.04,2012.4
2023-01-22,Monitor 27in,Electronics,Middle East,Partner,Cust_0033,9,299,2722.61,1614.6
2023-03-16,Desk Mat,Accessories,Middle East,Partner,Cust_0031,2,29,53.04,30.16
2023-09-30,Desk Lamp,Home,Asia Pacific,Retail,Cust_0033,24,45,1135.55,540.0
2023-08-22,Fitness Tracker,Electronics,Asia Pacific,Partner,Cust_0001,6,139,810.78,592.14
2022-07-29,Smart Speaker,Electronics,Asia Pacific,Retail,Cust_0018,14,119,1647.23,1032.92
2023-05-31,Laptop Stand,Accessories,North America,Retail,Cust_0021,8,39,285.89,131.04
2023-04-30,Desk Mat,Accessories,Middle East,Wholesale,Cust_0027,23,29,693.97,346.84
2023-06-11,Noise-cancelling Mic,Electronics,Middle East,Wholesale,Cust_0001,13,149,1845.74,1510.86
2023-06-02,Ergonomic Chair,Furniture,South America,Retail,Cust_0032,15,249,3410.77,2801.25
2022-12-31,Cable Organizer,Accessories,South America,Partner,Cust_0003,13,15,204.4,68.25
2022-09-28,Cable Organizer,Accessories,North America,Partner,Cust_0014,16,15,257.86,84.0
2023-07-23,Desk Lamp,Home,South America,Partner,Cust_0030,10,45,386.49,225.0
2022-12-27,Monitor 27in,Electronics,South America,Wholesale,Cust_0002,12,299,3858.59,2152.8
2023-04-26,Noise-cancelling Mic,Electronics,Europe,Wholesale,Cust_0025,24,149,4027.84,2789.28
2022-11-21,Standing Desk,Furniture,North America,Online,Cust_0026,20,429,7854.92,7035.6
2022-10-31,Monitor 27in,Electronics,Europe,Retail,Cust_0026,10,299,3034.91,1794.0
2023-07-05,Smart Speaker,Electronics,Middle East,Wholesale,Cust_0018,7,119,787.87,516.46
2023-07-16,Cable Organizer,Accessories,Middle East,Partner,Cust_0035,4,15,60.59,21.0
2023-02-25,Power Bank,Accessories,South America,Wholesale,Cust_0019,13,49,699.33,356.72
2023-10-13,Mechanical Keyboard,Electronics,Asia Pacific,Wholesale,Cust_0001,6,129,781.58,503.1
2023-06-17,Smart Speaker,Electronics,North America,Retail,Cust_0025,15,119,1827.92,1106.7
2023-09-11,Standing Desk,Furniture,North America,Retail,Cust_0040,14,429,5509.05,4924.92
2023-12-07,Laptop Stand,Accessories,North America,Wholesale,Cust_0021,20,39,805.7,327.6
2022-12-27,Monitor 27in,Electronics,North America,Wholesale,Cust_0024,21,299,5379.95,3767.4
2023-08-12,Noise-cancelling Mic,Electronics,Europe,Retail,Cust_0030,17,149,2433.5,1975.74
2023-03-12,Mechanical Keyboard,Electronics,Asia Pacific,Retail,Cust_0009,16,129,1935.81,1341.6
2022-08-10,USB-C Dock,Electronics,South America,Wholesale,Cust_0016,19,99,1984.65,1316.7
2023-10-07,USB-C Dock,Electronics,Middle East,Wholesale,Cust_0008,6,99,648.12,415.8
2023-06-14,Power Bank,Accessories,South America,Retail,Cust_0005,6,49,250.51,164.64
2022-08-12,Cable Organizer,Accessories,Middle East,Wholesale,Cust_0031,22,15,365.85,115.5
2022-09-20,Smart Speaker,Electronics,Middle East,Partner,Cust_0008,14,119,1773.85,1032.92
2022-08-03,Webcam HD,Electronics,Asia Pacific,Online,Cust_0026,16,79,1388.49,846.88
2022-08-19,Ergonomic Chair,Furniture,South America,Wholesale,Cust_0008,13,249,2852.08,2427.75
2023-04-04,Smart Speaker,Electronics,Europe,Online,Cust_0024,19,119,2201.92,1401.82
2023-06-22,Mechanical Keyboard,Electronics,Europe,Wholesale,Cust_0017,8,129,907.27,670.8
2022-09-23,Webcam HD,Electronics,Europe,Wholesale,Cust_0017,23,79,1731.12,1217.39
2023-10-08,Ergonomic Chair,Furniture,Middle East,Partner,Cust_0018,15,249,3840.81,2801.25
2022-11-30,Mechanical Keyboard,Electronics,North America,Partner,Cust_0015,17,129,2443.11,1425.45
2023-07-16,Desk Mat,Accessories,Europe,Partner,Cust_0037,10,29,301.65,150.8
2023-11-08,Desk Mat,Accessories,Europe,Partner,Cust_0009,15,29,388.87,226.2
2023-05-05,Power Bank,Accessories,Europe,Partner,Cust_0002,13,49,704.06,356.72
2023-05-16,Mechanical Keyboard,Electronics,Asia Pacific,Online,Cust_0024,19,129,2613.6,1593.15
2023-12-21,Standing Desk,Furniture,Asia Pacific,Retail,Cust_0010,16,429,7043.43,5628.48
2023-12-05,Ergonomic Chair,Furniture,South America,Partner,Cust_0032,17,249,4421.42,3174.75
2023-12-29,Webcam HD,Electronics,South America,Wholesale,Cust_0001,6,79,498.0,317.58
2022-09-14,Ergonomic Chair,Furniture,Europe,Partner,Cust_0015,8,249,1782.89,1494.0
2022-11-09,Cable Organizer,Accessories,South America,Partner,Cust_0030,7,15,107.19,36.75
2022-07-22,Power Bank,Accessories,Europe,Retail,Cust_0024,24,49,1233.95,658.56
2023-08-22,Cable Organizer,Accessories,Middle East,Partner,Cust_0005,4,15,55.89,21.0
2022-09-29,Smart Speaker,Electronics,Middle East,Wholesale,Cust_0034,2,119,220.01,147.56
2023-03-29,Smart Speaker,Electronics,Europe,Retail,Cust_0015,24,119,3018.48,1770.72
2023-10-20,Mechanical Keyboard,Electronics,Middle East,Partner,Cust_0018,2,129,226.37,167.7
2023-01-20,Desk Mat,Accessories,Middle East,Retail,Cust_0020,3,29,75.54,45.24
2023-02-28,USB-C Dock,Electronics,South America,Wholesale,Cust_0007,19,99,1901.84,1316.7
2022-08-31,Ergonomic Chair,Furniture,Europe,Online,Cust_0031,21,249,4627.26,3921.75
2022-10-03,Webcam HD,Electronics,Middle East,Online,Cust_0038,7,79,505.72,370.51
2023-11-20,Desk Lamp,Home,Middle East,Online,Cust_0028,19,45,947.63,427.5
2022-11-01,Desk Mat,Accessories,Middle East,Retail,Cust_0040,15,29,468.35,226.2
2022-07-10,Desk Lamp,Home,Middle East,Wholesale,Cust_0018,25,45,1122.5,562.5
2023-01-06,Ergonomic Chair,Furniture,Middle East,Wholesale,Cust_0019,17,249,4806.28,3174.75
2023-05-12,Desk Lamp,Home,Asia Pacific,Retail,Cust_0018,18,45,853.22,405.0
2023-12-07,Desk Lamp,Home,North America,Wholesale,Cust_0012,21,45,941.48,472.5
2023-06-01,Fitness Tracker,Electronics,South America,Wholesale,Cust_0011,17,139,2135.3,1677.73
2023-09-25,Cable Organizer,Accessories,South America,Online,Cust_0022,10,15,156.2,52.5
2023-01-13,USB-C Dock,Electronics,Europe,Online,Cust_0014,25,99,2331.85,1732.5
2023-05-18,Ergonomic Chair,Furniture,North America,Wholesale,Cust_0020,25,249,7023.45,4668.75
2023-02-10,Monitor 27in,Electronics,Asia Pacific,Retail,Cust_0011,22,299,5970.0,3946.8
2023-08-19,Smart Speaker,Electronics,Middle East,Retail,Cust_0011,6,119,676.66,442.68
2023-12-20,Webcam HD,Electronics,Asia Pacific,Wholesale,Cust_0015,21,79,1874.43,1111.53
2023-11-05,Fitness Tracker,Electronics,Europe,Partner,Cust_0020,10,139,1320.66,986.9
2023-07-07,Power Bank,Accessories,South America,Partner,Cust_0020,24,49,1149.65,658.56
2023-08-16,Smart Speaker,Electronics,South America,Online,Cust_0004,14,119,1900.25,1032.92
2023-07-07,Cable Organizer,Accessories,Asia Pacific,Wholesale,Cust_0002,5,15,82.17,26.25
2023-02-02,USB-C Dock,Electronics,Asia Pacific,Partner,Cust_0024,22,99,1866.77,1524.6
2023-09-20,Smart Speaker,Electronics,Middle East,Partner,Cust_0036,13,119,1657.93,959.14
2023-02-15,Monitor 27in,Electronics,Asia Pacific,Wholesale,Cust_0007,17,299,4434.04,3049.8
2022-12-21,Ergonomic Chair,Furniture,Middle East,Wholesale,Cust_0031,24,249,6786.43,4482.0
2022-08-26,Smart Speaker,Electronics,South America,Wholesale,Cust_0016,22,119,2445.32,1623.16
2023-07-29,Wireless Headphones,Electronics,Asia Pacific,Online,Cust_0018,4,89,360.05,206.48
2023-10-01,Fitness Tracker,Electronics,South America,Online,Cust_0009,10,139,1548.81,986.9
2022-09-23,Ergonomic Chair,Furniture,Europe,Wholesale,Cust_0010,25,249,6392.72,4668.75
